// key	ITEM_NAME_	ITEM_DESCRIPTION_
1050532	리모스 트라이던트	빠르고 정확하게 다수의 도넛을 찌를 수 있는\리모스 전용 짧은 삼지창. 포크 대신 쓰인다.
1050533	리모스 트라이던트	빠르고 정확하게 다수의 도넛을 찌를 수 있는\리모스 전용 짧은 삼지창. 포크 대신 쓰인다.
1050534	리모스 트라이던트	빠르고 정확하게 다수의 도넛을 찌를 수 있는\리모스 전용 짧은 삼지창. 포크 대신 쓰인다.
1050535	리모스 트라이던트	빠르고 정확하게 다수의 도넛을 찌를 수 있는\리모스 전용 짧은 삼지창. 포크 대신 쓰인다.
1050541	마총 벨베르크	노엘이 소지하는 아크 에너미.\벽이 가로막고 있어도 대상을 조준하여 공격할 수 있다.
1050542	마총 벨베르크	노엘이 소지하는 아크 에너미.\벽이 가로막고 있어도 대상을 조준하여 공격할 수 있다.
1050543	마총 벨베르크	노엘이 소지하는 아크 에너미.\벽이 가로막고 있어도 대상을 조준하여 공격할 수 있다.
1050544	마총 벨베르크	노엘이 소지하는 아크 에너미.\벽이 가로막고 있어도 대상을 조준하여 공격할 수 있다.
1050545	마총 벨베르크	노엘이 소지하는 아크 에너미.\벽이 가로막고 있어도 대상을 조준하여 공격할 수 있다.
1050551	카인의 홀장	거룩한 권위를 상징하는 지팡이다.
1050552	카인의 홀장	거룩한 권위를 상징하는 지팡이다.
1050553	카인의 홀장	거룩한 권위를 상징하는 지팡이다.
1050554	카인의 홀장	거룩한 권위를 상징하는 지팡이다.
1050555	카인의 홀장	거룩한 권위를 상징하는 지팡이다.
1050561	스피팅 드래곤	물과 물총은 하나!\물총과 물총잡이는 하나!
1050562	스피팅 드래곤	물과 물총은 하나!\물총과 물총잡이는 하나!
1050563	스피팅 드래곤	물과 물총은 하나!\물총과 물총잡이는 하나!
1050564	스피팅 드래곤	물과 물총은 하나!\물총과 물총잡이는 하나!
1050565	스피팅 드래곤	물과 물총은 하나!\물총과 물총잡이는 하나!
1050571	혜낭의 가위	혜낭의 가위를 입에 물고 거울을 보면 미래의 배우자를 만날지도 모른다.
1050572	혜낭의 가위	혜낭의 가위를 입에 물고 거울을 보면 미래의 배우자를 만날지도 모른다.
1050573	혜낭의 가위	혜낭의 가위를 입에 물고 거울을 보면 미래의 배우자를 만날지도 모른다.
1050574	혜낭의 가위	혜낭의 가위를 입에 물고 거울을 보면 미래의 배우자를 만날지도 모른다.
1050575	혜낭의 가위	혜낭의 가위를 입에 물고 거울을 보면 미래의 배우자를 만날지도 모른다.
1050581	도망자의 부케	사연 없는 꽃은 없다 했던가.\한 소녀의 슬픔과 희망을 담은 꽃다발.
1050582	도망자의 부케	사연 없는 꽃은 없다 했던가.\한 소녀의 슬픔과 희망을 담은 꽃다발.
1050583	도망자의 부케	사연 없는 꽃은 없다 했던가.\한 소녀의 슬픔과 희망을 담은 꽃다발.
1050584	도망자의 부케	사연 없는 꽃은 없다 했던가.\한 소녀의 슬픔과 희망을 담은 꽃다발.
1050585	도망자의 부케	사연 없는 꽃은 없다 했던가.\한 소녀의 슬픔과 희망을 담은 꽃다발.
1050591	우유부단남의 양뿔	얼빠진 빈센트의 양뿔
1050592	우유부단남의 양뿔	얼빠진 빈센트의 양뿔
1050593	우유부단남의 양뿔	얼빠진 빈센트의 양뿔
1050594	우유부단남의 양뿔	얼빠진 빈센트의 양뿔
1050595	우유부단남의 양뿔	얼빠진 빈센트의 양뿔
1050601	라이마의 레이피어	라이마가 사랑한 남자가 애용했던 무기.
1050602	라이마의 레이피어	라이마가 사랑한 남자가 애용했던 무기.
1050603	라이마의 레이피어	라이마가 사랑한 남자가 애용했던 무기.
1050604	라이마의 레이피어	라이마가 사랑한 남자가 애용했던 무기.
1050605	라이마의 레이피어	라이마가 사랑한 남자가 애용했던 무기.
1050611	퇴마사의 검	퇴마사의 법력이 깃든 보검.\삿된 존재를 만나면 날카롭게 빛난다.
1050612	퇴마사의 검	퇴마사의 법력이 깃든 보검.\삿된 존재를 만나면 날카롭게 빛난다.
1050613	퇴마사의 검	퇴마사의 법력이 깃든 보검.\삿된 존재를 만나면 날카롭게 빛난다.
1050614	퇴마사의 검	퇴마사의 법력이 깃든 보검.\삿된 존재를 만나면 날카롭게 빛난다.
1050615	퇴마사의 검	퇴마사의 법력이 깃든 보검.\삿된 존재를 만나면 날카롭게 빛난다.
1050621	오포이스의 부적	오포이스가 근본 없는 주술로 만들어낸 부적.\뭐든지 한 번에 성공하는 행운을 준다고 한다.
1050622	오포이스의 부적	오포이스가 근본 없는 주술로 만들어낸 부적.\뭐든지 한 번에 성공하는 행운을 준다고 한다.
1050623	오포이스의 부적	오포이스가 근본 없는 주술로 만들어낸 부적.\뭐든지 한 번에 성공하는 행운을 준다고 한다.
1050624	오포이스의 부적	오포이스가 근본 없는 주술로 만들어낸 부적.\뭐든지 한 번에 성공하는 행운을 준다고 한다.
1050625	오포이스의 부적	오포이스가 근본 없는 주술로 만들어낸 부적.\뭐든지 한 번에 성공하는 행운을 준다고 한다.
1050631	에슈의 스키	에슈가 애용하는 스키 장비.\하얀 설원을 누비는 에슈의 제2의 날개다.
1050632	에슈의 스키	에슈가 애용하는 스키 장비.\하얀 설원을 누비는 에슈의 제2의 날개다.
1050633	에슈의 스키	에슈가 애용하는 스키 장비.\하얀 설원을 누비는 에슈의 제2의 날개다.
1050634	에슈의 스키	에슈가 애용하는 스키 장비.\하얀 설원을 누비는 에슈의 제2의 날개다.
1050635	에슈의 스키	에슈가 애용하는 스키 장비.\하얀 설원을 누비는 에슈의 제2의 날개다.
1050641	월광의 자수정 스태프	기묘한 마력의 자수정이 돋보이는 마법 완드.\자수정에서 일렁이는 광기가 예사롭지 않다.
1050642	월광의 자수정 스태프	기묘한 마력의 자수정이 돋보이는 마법 완드.\자수정에서 일렁이는 광기가 예사롭지 않다.
1050643	월광의 자수정 스태프	기묘한 마력의 자수정이 돋보이는 마법 완드.\자수정에서 일렁이는 광기가 예사롭지 않다.
1050644	월광의 자수정 스태프	기묘한 마력의 자수정이 돋보이는 마법 완드.\자수정에서 일렁이는 광기가 예사롭지 않다.
1050645	월광의 자수정 스태프	기묘한 마력의 자수정이 돋보이는 마법 완드.\자수정에서 일렁이는 광기가 예사롭지 않다.
1050661	파크헤트의 초콜릿	파크헤트가 직접 만든 수제 초콜릿.\모양은 그럴듯하지만 엄청나게 딱딱하다.
1050662	파크헤트의 초콜릿	파크헤트가 직접 만든 수제 초콜릿.\모양은 그럴듯하지만 엄청나게 딱딱하다.
1050663	파크헤트의 초콜릿	파크헤트가 직접 만든 수제 초콜릿.\모양은 그럴듯하지만 엄청나게 딱딱하다.
1050664	파크헤트의 초콜릿	파크헤트가 직접 만든 수제 초콜릿.\모양은 그럴듯하지만 엄청나게 딱딱하다.
1050665	파크헤트의 초콜릿	파크헤트가 직접 만든 수제 초콜릿.\모양은 그럴듯하지만 엄청나게 딱딱하다.
1050671	러블리 벨	세르케트의 마음이 담긴 방울.\진정한 사랑을 이룬 자에게\신비로운 힘을 발휘한다.
1050672	러블리 벨	세르케트의 마음이 담긴 방울.\진정한 사랑을 이룬 자에게\신비로운 힘을 발휘한다.
1050673	러블리 벨	세르케트의 마음이 담긴 방울.\진정한 사랑을 이룬 자에게\신비로운 힘을 발휘한다.
1050674	러블리 벨	세르케트의 마음이 담긴 방울.\진정한 사랑을 이룬 자에게\신비로운 힘을 발휘한다.
1050675	러블리 벨	세르케트의 마음이 담긴 방울.\진정한 사랑을 이룬 자에게\신비로운 힘을 발휘한다.
1050781	팔라스의 창	팔라스가 애지중지 아끼는 또 하나의 분신.\잘 관리되어 날카롭게 빛난다.
1050782	팔라스의 창	팔라스가 애지중지 아끼는 또 하나의 분신.\잘 관리되어 날카롭게 빛난다.
1050783	팔라스의 창	팔라스가 애지중지 아끼는 또 하나의 분신.\잘 관리되어 날카롭게 빛난다.
1050784	팔라스의 창	팔라스가 애지중지 아끼는 또 하나의 분신.\잘 관리되어 날카롭게 빛난다.
1050785	팔라스의 창	팔라스가 애지중지 아끼는 또 하나의 분신.\잘 관리되어 날카롭게 빛난다.
1050791	민트초코 풍선	민트향이 나는 초콜릿 풍선.\민트를 싫어하는 악마에게 치명적이다.
1050792	민트초코 풍선	민트향이 나는 초콜릿 풍선.\민트를 싫어하는 악마에게 치명적이다.
1050793	민트초코 풍선	민트향이 나는 초콜릿 풍선.\민트를 싫어하는 악마에게 치명적이다.
1050794	민트초코 풍선	민트향이 나는 초콜릿 풍선.\민트를 싫어하는 악마에게 치명적이다.
1050795	민트초코 풍선	민트향이 나는 초콜릿 풍선.\민트를 싫어하는 악마에게 치명적이다.
1050801	세멜레의 부케	로키와의 영원한 사랑을 꿈꾸며 만든\세멜레의 부케.
1050802	세멜레의 부케	로키와의 영원한 사랑을 꿈꾸며 만든\세멜레의 부케.
1050803	세멜레의 부케	로키와의 영원한 사랑을 꿈꾸며 만든\세멜레의 부케.
1050804	세멜레의 부케	로키와의 영원한 사랑을 꿈꾸며 만든\세멜레의 부케.
1050805	세멜레의 부케	로키와의 영원한 사랑을 꿈꾸며 만든\세멜레의 부케.
1050821	래플스의 기타	래플스가 범죄를 예고할 때 연주하는 일렉트로닉 기타.\여담으로 래플스의 연주 실력은 수준급이라 한다.
1050822	래플스의 기타	래플스가 범죄를 예고할 때 연주하는 일렉트로닉 기타.\여담으로 래플스의 연주 실력은 수준급이라 한다.
1050823	래플스의 기타	래플스가 범죄를 예고할 때 연주하는 일렉트로닉 기타.\여담으로 래플스의 연주 실력은 수준급이라 한다.
1050824	래플스의 기타	래플스가 범죄를 예고할 때 연주하는 일렉트로닉 기타.\여담으로 래플스의 연주 실력은 수준급이라 한다.
1050825	래플스의 기타	래플스가 범죄를 예고할 때 연주하는 일렉트로닉 기타.\여담으로 래플스의 연주 실력은 수준급이라 한다.
1050831	유혹의 부케	마음을 전하기 위해 손수 준비한 레아실비아의 부케.\악마님~ 이 부케를 받으면 결혼하는 거예요?
1050832	유혹의 부케	마음을 전하기 위해 손수 준비한 레아실비아의 부케.\악마님~ 이 부케를 받으면 결혼하는 거예요?
1050833	유혹의 부케	마음을 전하기 위해 손수 준비한 레아실비아의 부케.\악마님~ 이 부케를 받으면 결혼하는 거예요?
1050834	유혹의 부케	마음을 전하기 위해 손수 준비한 레아실비아의 부케.\악마님~ 이 부케를 받으면 결혼하는 거예요?
1050835	유혹의 부케	마음을 전하기 위해 손수 준비한 레아실비아의 부케.\악마님~ 이 부케를 받으면 결혼하는 거예요?
1050841	바리의 부채	생자의 길흉화복을 점치기 위해 제작한 바리의 부채.
1050842	바리의 부채	생자의 길흉화복을 점치기 위해 제작한 바리의 부채.
1050843	바리의 부채	생자의 길흉화복을 점치기 위해 제작한 바리의 부채.
1050844	바리의 부채	생자의 길흉화복을 점치기 위해 제작한 바리의 부채.
1050845	바리의 부채	생자의 길흉화복을 점치기 위해 제작한 바리의 부채.
1050851	아야네의 풍무소태도	빠른 일격으로 상대를 제압하는 아야네의 검.
1050852	아야네의 풍무소태도	빠른 일격으로 상대를 제압하는 아야네의 검.
1050853	아야네의 풍무소태도	빠른 일격으로 상대를 제압하는 아야네의 검.
1050854	아야네의 풍무소태도	빠른 일격으로 상대를 제압하는 아야네의 검.
1050855	아야네의 풍무소태도	빠른 일격으로 상대를 제압하는 아야네의 검.
1050861	루살카의 날개	마음이 복잡하다면 고민하지말고\모든 걸 날려버리자.
1050862	루살카의 날개	마음이 복잡하다면 고민하지말고\모든 걸 날려버리자.
1050863	루살카의 날개	마음이 복잡하다면 고민하지말고\모든 걸 날려버리자.
1050864	루살카의 날개	마음이 복잡하다면 고민하지말고\모든 걸 날려버리자.
1050865	루살카의 날개	마음이 복잡하다면 고민하지말고\모든 걸 날려버리자.
1050871	하피의 장갑	뭐든 얽매이고 조이는 것들은\다 파괴할 수 있다.
1050872	하피의 장갑	뭐든 얽매이고 조이는 것들은\다 파괴할 수 있다.
1050873	하피의 장갑	뭐든 얽매이고 조이는 것들은\다 파괴할 수 있다.
1050874	하피의 장갑	뭐든 얽매이고 조이는 것들은\다 파괴할 수 있다.
1050875	하피의 장갑	뭐든 얽매이고 조이는 것들은\다 파괴할 수 있다.
1050881	니르티의 카르마 	그녀가 항상 지고 있는\ 업보이다
1050882	니르티의 카르마 	그녀가 항상 지고 있는\ 업보이다
1050883	니르티의 카르마 	그녀가 항상 지고 있는\ 업보이다
1050884	니르티의 카르마 	그녀가 항상 지고 있는\ 업보이다
1050885	니르티의 카르마 	그녀가 항상 지고 있는\ 업보이다
1050891	아모스섬의 야자수	 아모스 섬에서 서식하는 야자수의 잎.\매우 단단하고, 날카로워 스치기만해도 치명적이다.
1050892	아모스섬의 야자수	 아모스 섬에서 서식하는 야자수의 잎.\매우 단단하고, 날카로워 스치기만해도 치명적이다.
